version,musicId,chartType,level,skillRate,maxCombo,maxKeepCount,maxJustReflec,chartVersion
6,324,medium,6,25,275,160,4,6
6,324,hard,9,39,430,177,9,6
6,324,whitehard,11,50,662,219,12,6
6,325,basic,3,11,133,27,0,6
6,325,medium,9,37,387,73,12,6
6,325,hard,12,58,657,123,15,6
6,326,basic,6,23,200,44,7,6
6,326,medium,10,44,341,23,12,6
6,326,hard,13,67,741,98,18,6
6,327,basic,6,23,190,36,6,6
6,327,medium,9,39,354,37,12,6
6,327,hard,12,63,755,141,17,6
6,328,basic,5,19,265,94,8,6
6,328,medium,9,38,456,145,11,6
6,328,hard,12,59,823,200,17,6
6,329,basic,6,24,315,125,9,6
6,329,medium,9,39,437,128,12,6
6,329,hard,12,64,695,104,17,6
6,330,basic,7,29,402,156,9,6
6,330,medium,11,49,730,251,13,6
6,330,hard,15,83,1379,491,25,6
6,331,basic,7,27,327,54,10,6
6,331,medium,10,46,628,87,15,6
6,331,hard,14,76,1027,93,27,6
6,332,basic,7,27,409,206,7,6
6,332,medium,10,44,631,167,13,6
6,332,hard,12,62,883,109,22,6
6,332,whitehard,15,84,1399,296,32,6
6,333,basic,5,18,141,39,4,6
6,333,medium,9,39,362,52,12,6
6,333,hard,12,61,649,104,15,6
6,334,basic,7,29,234,36,9,6
6,334,medium,10,47,535,43,14,6
6,334,hard,14,78,959,104,25,6
6,335,basic,7,30,313,41,10,6
6,335,medium,10,47,459,13,13,6
6,335,hard,14,80,855,17,24,6
6,336,basic,5,19,167,37,6,6
6,336,medium,9,38,389,41,13,6
6,336,hard,11,53,550,39,15,6
6,337,basic,4,13,324,116,0,6
6,337,medium,7,29,426,83,13,6
6,337,hard,10,46,537,103,12,6
6,337,whitehard,12,62,908,210,20,6
6,338,basic,5,18,245,100,7,6
6,338,medium,8,32,402,135,10,6
6,338,hard,11,54,791,240,16,6
6,338,whitehard,12,59,936,236,20,6
6,339,basic,5,19,161,19,6,6
6,339,medium,8,33,329,12,12,6
6,339,hard,11,53,550,0,16,6
6,340,basic,3,11,190,61,0,6
6,340,medium,8,31,321,86,8,6
6,340,hard,10,46,574,128,12,6
6,341,basic,6,23,212,26,8,6
6,341,medium,9,39,453,32,12,6
6,341,hard,13,68,712,32,19,6
6,342,basic,6,25,290,72,8,6
6,342,medium,10,45,466,91,14,6
6,342,hard,13,70,864,131,21,6
6,349,basic,3,11,282,163,0,6
6,349,medium,8,33,341,89,9,6
6,349,hard,11,52,542,121,12,6
6,350,basic,6,24,204,7,9,6
6,350,medium,10,43,326,7,12,6
6,350,hard,14,73,720,18,20,6
6,351,basic,5,19,187,36,7,6
6,351,medium,8,33,346,80,10,6
6,351,hard,11,51,557,95,13,6
6,352,basic,5,18,125,34,4,6
6,352,medium,9,37,304,0,11,6
6,352,hard,12,59,612,0,17,6
6,353,basic,5,19,334,214,5,6
6,353,medium,8,33,449,266,8,6
6,353,hard,11,53,725,256,13,6
6,354,basic,7,26,248,31,8,6
6,354,medium,10,45,444,38,11,6
6,354,hard,13,71,870,212,19,6
6,355,basic,6,23,363,177,8,6
6,355,medium,10,45,579,218,13,6
6,355,hard,14,80,986,333,18,6
6,355,whitehard,14,80,1097,304,22,6
6,356,basic,7,26,258,0,9,6
6,356,medium,10,45,391,0,15,6
6,356,hard,14,79,649,0,19,6
6,357,basic,6,24,193,36,7,6
6,357,medium,9,38,325,47,10,6
6,357,hard,12,62,640,121,15,6
6,358,basic,7,27,295,88,7,6
6,358,medium,10,45,517,142,14,6
6,358,hard,14,75,896,220,19,6
6,359,basic,7,27,371,95,10,6
6,359,medium,10,45,640,132,15,6
6,359,hard,15,81,1094,201,26,6
6,359,whitehard,15,85,1192,151,30,6
6,360,basic,3,9,123,11,0,6
6,360,medium,8,32,316,63,9,6
6,360,hard,11,52,667,178,14,6
6,362,basic,6,23,170,7,7,6
6,362,medium,9,39,344,13,12,6
6,362,hard,12,62,569,8,16,6
6,363,basic,7,28,331,99,8,6
6,363,medium,10,45,562,65,14,6
6,363,hard,13,70,749,2,22,6
6,363,whitehard,15,84,1080,94,28,6
6,364,basic,5,17,152,34,5,6
6,364,medium,8,32,356,104,9,6
6,364,hard,10,47,548,137,12,6
6,367,basic,6,21,202,58,6,6
6,367,medium,9,38,485,166,12,6
6,367,hard,13,65,804,237,16,6
6,368,basic,5,17,212,99,5,6
6,368,medium,9,37,347,118,8,6
6,368,hard,12,61,838,249,17,6
6,370,basic,5,18,287,150,6,6
6,370,medium,8,33,454,194,10,6
6,370,hard,11,55,694,252,13,6
6,371,basic,6,22,208,87,5,6
6,371,medium,9,38,428,143,10,6
6,371,hard,12,60,695,164,15,6
6,375,basic,4,15,287,57,0,6
6,375,medium,9,39,412,57,13,6
6,375,hard,11,53,628,43,16,6
6,375,whitehard,12,60,872,117,21,6
6,376,basic,5,19,237,117,5,6
6,376,medium,8,32,398,208,8,6
6,376,hard,10,46,689,367,12,6
6,376,whitehard,11,51,832,377,13,6
6,379,basic,6,22,190,72,5,6
6,379,medium,9,38,396,93,11,6
6,379,hard,11,52,559,111,12,6
6,380,basic,5,17,177,30,7,6
6,380,medium,8,32,316,26,11,6
6,380,hard,12,59,579,90,14,6
6,380,whitehard,13,65,629,104,15,6
6,383,basic,5,18,134,30,5,6
6,383,medium,8,33,318,75,9,6
6,383,hard,11,52,572,123,13,6
6,384,basic,5,19,151,37,5,6
6,384,medium,8,32,217,47,7,6
6,384,hard,10,46,429,101,12,6
6,386,basic,6,24,254,87,7,6
6,386,medium,9,39,429,110,12,6
6,386,hard,11,53,678,124,15,6
6,386,whitehard,12,60,831,155,19,6
6,388,basic,5,18,284,174,5,6
6,388,medium,9,38,440,124,12,6
6,388,hard,12,60,698,137,16,6
6,389,basic,6,24,282,58,8,6
6,389,medium,10,44,466,76,15,6
6,389,hard,13,68,720,62,18,6
6,390,basic,6,23,268,119,7,6
6,390,medium,10,42,512,154,14,6
6,390,hard,13,66,857,213,18,6
6,390,whitehard,14,76,883,173,20,6
6,391,basic,7,30,581,343,9,6
6,391,medium,11,50,704,289,12,6
6,391,hard,15,87,1346,516,24,6
6,393,basic,6,22,264,120,6,6
6,393,medium,10,42,519,149,14,6
6,393,hard,12,59,664,164,14,6
6,395,basic,5,19,220,61,7,6
6,395,medium,9,38,391,81,12,6
6,395,hard,11,55,709,69,18,6
6,395,whitehard,13,69,883,93,23,6
6,396,basic,6,23,392,208,8,6
6,396,medium,10,44,735,321,12,6
6,396,hard,14,77,993,249,21,6
6,397,basic,6,23,267,105,7,6
6,397,medium,9,38,478,104,14,6
6,397,hard,12,61,817,151,19,6
6,397,whitehard,14,75,1179,310,24,6
6,398,basic,5,18,117,0,5,6
6,398,medium,9,37,364,32,13,6
6,398,hard,12,60,641,50,17,6
6,398,whitehard,14,75,847,52,23,6
6,400,basic,7,27,274,52,8,6
6,400,medium,10,44,452,108,13,6
6,400,hard,14,75,856,201,19,6
6,401,basic,7,27,411,126,10,6
6,401,medium,10,46,625,166,13,6
6,401,hard,15,85,1151,209,27,6
6,402,basic,6,22,265,131,6,6
6,402,medium,8,33,376,133,9,6
6,402,hard,11,53,689,178,14,6
6,403,basic,6,24,276,36,9,6
6,403,medium,9,39,475,28,12,6
6,403,hard,11,55,684,23,19,6
6,404,basic,6,23,177,24,7,6
6,404,medium,9,38,337,41,11,6
6,404,hard,12,61,511,43,13,6
6,405,basic,6,25,203,0,7,6
6,405,medium,10,43,398,0,15,6
6,405,hard,13,68,697,0,20,6
6,406,basic,5,18,189,86,5,6
6,406,medium,8,33,327,78,9,6
6,406,hard,11,53,587,97,14,6
6,407,basic,6,24,256,121,6,6
6,407,medium,8,34,338,149,9,6
6,407,hard,11,53,632,186,13,6
6,408,basic,6,22,274,77,9,6
6,408,medium,10,44,593,183,12,6
6,408,hard,13,71,899,171,21,6
6,410,basic,6,22,264,56,8,6
6,410,medium,9,38,471,72,15,6
6,410,hard,12,62,696,66,18,6
6,413,basic,6,22,287,76,8,6
6,413,medium,10,43,512,91,12,6
6,413,hard,13,66,667,58,17,6
6,414,basic,6,23,271,85,8,6
6,414,medium,9,38,420,110,11,6
6,414,hard,12,63,756,171,16,6
6,414,whitehard,13,71,987,174,23,6
6,416,basic,3,9,170,46,0,6
6,416,medium,7,28,301,96,7,6
6,416,hard,10,45,605,202,11,6
6,417,basic,5,18,222,88,6,6
6,417,medium,8,34,454,150,11,6
6,417,hard,11,54,690,220,13,6
6,420,basic,6,22,197,52,6,6
6,420,medium,9,38,380,64,11,6
6,420,hard,10,47,589,142,12,6
6,420,whitehard,12,58,708,171,15,6
6,421,basic,2,7,170,78,0,6
6,421,medium,6,25,290,144,6,6
6,421,hard,9,38,473,193,10,6
6,421,whitehard,10,44,605,250,13,6
6,426,basic,3,9,101,4,0,6
6,426,medium,7,28,250,16,8,6
6,426,hard,10,43,434,54,14,6
6,426,whitehard,10,48,505,66,12,6
6,431,basic,5,17,256,92,7,6
6,431,medium,8,32,339,104,9,6
6,431,hard,11,50,703,110,17,6
6,431,whitehard,11,55,822,172,18,6
6,432,basic,5,16,181,57,5,6
6,432,medium,8,32,369,83,11,6
6,432,hard,11,51,592,96,14,6
6,433,basic,3,11,192,61,0,6
6,433,medium,8,31,335,88,9,6
6,433,hard,11,53,563,121,12,6
6,433,whitehard,11,53,635,133,14,6
6,434,basic,3,9,171,44,0,6
6,434,medium,8,33,384,71,12,6
6,434,hard,11,52,699,130,16,6
6,435,basic,5,17,180,40,6,6
6,435,medium,8,33,331,63,10,6
6,435,hard,11,54,637,66,16,6
6,437,basic,6,22,211,38,8,6
6,437,medium,9,37,379,35,13,6
6,437,hard,11,52,514,31,13,6
6,437,whitehard,12,61,786,31,21,6
6,438,basic,2,7,208,110,0,6
6,438,medium,8,32,395,129,10,6
6,438,hard,10,47,564,164,15,6
6,438,whitehard,12,57,782,256,15,6
6,439,basic,6,23,235,43,9,6
6,439,medium,9,37,430,67,13,6
6,439,hard,12,60,634,107,15,6
6,439,whitehard,14,78,824,81,21,6
6,440,basic,5,18,187,67,5,6
6,440,medium,8,32,274,58,8,6
6,440,hard,11,55,665,53,18,6
6,441,basic,6,23,196,26,8,6
6,441,medium,9,37,414,47,14,6
6,441,hard,12,59,668,57,17,6
6,442,basic,5,20,236,126,5,6
6,442,medium,9,37,409,141,10,6
6,442,hard,11,51,543,149,15,6
6,443,basic,5,20,176,42,6,6
6,443,medium,8,34,401,53,13,6
6,443,hard,10,47,483,61,12,6
6,444,basic,5,20,195,41,7,6
6,444,medium,8,34,370,84,11,6
6,444,hard,11,50,661,72,17,6
6,445,basic,7,27,202,20,8,6
6,445,medium,10,43,531,126,11,6
6,445,hard,13,67,879,191,20,6
6,446,basic,6,24,198,20,8,6
6,446,medium,10,45,417,33,14,6
6,446,hard,13,69,753,46,20,6
6,446,whitehard,14,78,888,63,24,6
6,447,basic,6,23,234,74,7,6
6,447,medium,10,42,491,118,14,6
6,447,hard,13,66,800,155,18,6
6,448,basic,6,23,249,89,7,6
6,448,medium,9,38,411,121,11,6
6,448,hard,12,61,712,148,16,6
6,448,whitehard,14,77,870,155,20,6
6,449,basic,7,23,260,29,8,6
6,449,medium,10,43,536,40,14,6
6,449,hard,13,69,863,53,23,6
6,450,basic,6,23,261,71,9,6
6,450,medium,10,46,552,102,13,6
6,450,hard,13,69,860,104,21,6
6,451,basic,6,24,219,30,8,6
6,451,medium,10,43,437,69,14,6
6,451,hard,13,67,830,114,20,6
6,451,whitehard,14,76,883,137,21,6
6,453,basic,6,23,299,113,9,6
6,453,medium,9,39,508,150,14,6
6,453,hard,13,70,908,229,19,6
6,454,basic,6,22,258,106,7,6
6,454,medium,9,38,460,117,13,6
6,454,hard,13,67,989,242,21,6
6,456,basic,6,23,194,22,7,6
6,456,medium,9,38,353,30,11,6
6,456,hard,12,60,683,53,18,6
6,457,basic,6,22,227,19,8,6
6,457,medium,9,38,413,48,14,6
6,457,hard,12,61,715,82,18,6
6,458,basic,6,22,323,213,5,6
6,458,medium,10,44,599,300,11,6
6,458,hard,13,69,1059,462,17,6
6,459,basic,7,26,244,48,9,6
6,459,medium,10,43,387,69,12,6
6,459,hard,13,67,732,82,18,6
6,460,basic,7,26,242,79,7,6
6,460,medium,9,39,416,120,11,6
6,460,hard,12,63,693,197,14,6
6,463,basic,6,23,147,0,6,6
6,463,medium,10,45,413,0,11,6
6,463,hard,14,73,827,4,24,6
6,464,basic,5,18,176,56,5,6
6,464,medium,9,37,400,99,11,6
6,464,hard,11,53,619,148,13,6
6,465,basic,6,24,288,116,8,6
6,465,medium,9,39,438,144,11,6
6,465,hard,14,78,981,208,22,6
6,466,basic,6,22,205,58,6,6
6,466,medium,9,37,403,113,11,6
6,466,hard,12,60,788,252,15,6
6,467,basic,6,23,204,83,5,6
6,467,medium,9,38,354,145,8,6
6,467,hard,12,60,725,214,13,6
6,468,basic,6,25,260,68,9,6
6,468,medium,9,38,456,114,13,6
6,468,hard,12,63,765,117,18,6
6,504,basic,3,11,234,88,0,6
6,504,medium,8,34,444,86,13,6
6,504,hard,11,52,657,130,15,6
6,505,basic,6,23,202,9,9,6
6,505,medium,9,37,431,17,11,6
6,505,hard,12,59,747,19,21,6
6,506,basic,6,22,274,82,8,6
6,506,medium,9,38,501,79,12,6
6,506,hard,13,65,874,151,21,6
6,509,basic,7,27,227,13,8,6
6,509,medium,10,44,444,20,12,6
6,509,hard,13,69,727,39,20,6
6,510,basic,7,29,259,49,8,6
6,510,medium,10,45,415,47,14,6
6,510,hard,12,62,700,62,18,6
6,510,whitehard,15,81,1029,135,26,6
6,511,basic,7,26,271,22,9,6
6,511,medium,10,44,512,27,13,6
6,511,hard,13,68,715,39,18,6
6,512,basic,6,24,262,92,8,6
6,512,medium,10,44,478,98,14,6
6,512,hard,14,73,879,138,21,6
6,513,basic,6,23,252,74,8,6
6,513,medium,10,43,447,83,14,6
6,513,hard,15,82,1001,108,26,6
6,514,basic,6,23,347,149,9,6
6,514,medium,9,38,603,202,11,6
6,514,hard,14,73,1173,273,26,6
6,515,basic,3,9,147,14,0,6
6,515,medium,8,33,341,57,11,6
6,515,hard,11,53,554,56,14,6
6,518,basic,7,26,308,49,10,6
6,518,medium,11,51,647,91,16,6
6,518,hard,15,81,1296,365,27,6
6,518,whitehard,15,86,1386,284,32,6
6,520,basic,6,25,309,38,10,6
6,520,medium,9,39,412,25,15,6
6,520,hard,12,58,658,33,18,6
6,520,whitehard,12,58,713,43,19,6
6,521,basic,4,13,234,67,0,6
6,521,medium,9,37,390,61,12,6
6,521,hard,12,58,746,79,19,6
6,521,whitehard,12,62,877,78,23,6
6,522,basic,5,17,243,76,7,6
6,522,medium,8,33,454,97,13,6
6,522,hard,11,53,597,96,14,6
6,523,basic,6,24,302,94,8,6
6,523,medium,9,39,523,137,15,6
6,523,hard,12,62,832,223,18,6
6,524,basic,6,21,207,15,9,6
6,524,medium,8,33,406,21,14,6
6,524,hard,11,53,651,31,17,6
6,525,basic,6,21,233,66,7,6
6,525,medium,8,34,484,151,12,6
6,525,hard,11,53,677,179,13,6
6,526,basic,6,21,224,43,8,6
6,526,medium,9,38,472,60,12,6
6,526,hard,13,67,933,137,23,6
6,527,basic,8,35,301,64,9,6
6,527,medium,10,45,449,65,14,6
6,527,hard,12,61,751,54,20,6
6,527,whitehard,13,68,878,57,24,6
6,528,basic,7,27,294,83,8,6
6,528,medium,10,45,515,124,14,6
6,528,hard,12,61,817,179,18,6
6,530,basic,6,23,253,57,9,6
6,530,medium,9,37,469,70,15,6
6,530,hard,12,60,873,55,23,6
6,530,whitehard,13,72,1123,243,25,6
6,534,basic,6,24,167,24,6,6
6,534,medium,9,38,332,11,12,6
6,534,hard,12,61,670,48,18,6
6,535,basic,7,26,365,192,8,6
6,535,medium,10,44,506,203,11,6
6,535,hard,13,71,896,275,18,6
6,536,basic,6,21,221,42,8,6
6,536,medium,9,37,495,63,12,6
6,536,hard,12,59,704,92,17,6
6,537,basic,6,23,242,57,9,6
6,537,medium,9,38,450,70,14,6
6,537,hard,14,74,950,105,24,6
6,545,basic,2,7,108,15,0,6
6,545,medium,8,31,309,39,10,6
6,545,hard,10,44,477,89,15,6
6,546,basic,5,19,256,128,6,6
6,546,medium,9,38,513,172,13,6
6,546,hard,12,61,777,195,16,6
6,547,basic,6,23,238,87,5,6
6,547,medium,9,38,414,117,11,6
6,547,hard,13,70,932,133,23,6
6,549,basic,6,23,237,33,7,6
6,549,medium,9,37,366,18,13,6
6,549,hard,13,68,828,2,24,6
6,550,basic,7,27,547,213,13,6
6,550,medium,10,45,795,303,14,6
6,550,hard,15,86,1400,386,29,6
6,551,basic,6,25,294,112,8,6
6,551,medium,10,44,437,108,12,6
6,551,hard,13,68,828,201,18,6
6,552,basic,6,22,197,34,7,6
6,552,medium,9,38,426,95,12,6
6,552,hard,14,77,1066,248,23,6
6,553,basic,7,26,284,115,7,6
6,553,medium,10,43,445,124,12,6
6,553,hard,13,68,643,44,17,6
6,554,basic,6,23,288,96,9,6
6,554,medium,9,38,532,157,14,6
6,554,hard,14,76,932,184,21,6
6,554,whitehard,15,83,1053,140,26,6
6,555,basic,6,21,227,75,7,6
6,555,medium,9,37,364,70,11,6
6,555,hard,12,61,784,162,17,6
6,556,basic,6,24,440,281,7,6
6,556,medium,9,39,630,332,11,6
6,556,hard,13,68,1144,558,17,6
6,557,basic,7,27,413,188,8,6
6,557,medium,10,45,519,112,11,6
6,557,hard,15,83,1086,323,22,6
6,558,basic,6,22,245,55,9,6
6,558,medium,9,37,389,79,11,6
6,558,hard,12,63,782,136,18,6
6,563,basic,5,19,163,27,6,6
6,563,medium,9,36,304,29,10,6
6,563,hard,12,57,570,57,14,6
6,565,basic,6,23,287,124,7,6
6,565,medium,9,38,548,222,12,6
6,565,hard,13,71,1149,272,24,6
6,566,basic,6,23,270,78,9,6
6,566,medium,9,38,412,79,12,6
6,566,hard,11,51,682,137,15,6
6,567,basic,3,11,165,35,0,6
6,567,medium,9,37,338,44,11,6
6,567,hard,12,59,657,71,16,6
6,568,basic,6,23,244,120,5,6
6,568,medium,10,45,548,160,14,6
6,568,hard,14,73,1000,294,19,6
6,569,basic,3,9,186,36,0,6
6,569,medium,8,32,263,34,8,6
6,569,hard,11,51,562,43,14,6
6,570,basic,2,5,168,88,0,6
6,570,medium,6,22,221,92,6,6
6,570,hard,8,35,363,131,9,6
6,570,whitehard,9,39,412,155,8,6
6,571,basic,4,15,229,62,0,6
6,571,medium,8,33,340,111,8,6
6,571,hard,10,47,468,199,10,6
6,571,whitehard,11,54,550,153,15,6
6,572,basic,4,13,214,71,0,6
6,572,medium,8,33,360,143,7,6
6,572,hard,11,53,562,157,11,6
6,573,basic,2,7,136,47,0,6
6,573,medium,7,27,314,121,9,6
6,573,hard,10,42,459,186,10,6
6,574,basic,4,13,216,83,0,6
6,574,medium,8,33,378,112,10,6
6,574,hard,11,53,664,174,14,6
6,574,whitehard,12,61,790,146,18,6
6,575,basic,5,20,230,40,9,6
6,575,medium,9,37,422,72,13,6
6,575,hard,11,52,675,91,16,6
6,576,basic,7,27,346,138,8,6
6,576,medium,10,44,619,256,14,6
6,576,hard,15,86,1241,353,25,6
6,577,basic,5,18,250,126,5,6
6,577,medium,8,33,475,246,8,6
6,577,hard,11,52,649,173,14,6
6,578,basic,6,22,225,49,8,6
6,578,medium,10,45,441,47,15,6
6,578,hard,12,62,710,71,18,6
6,579,basic,6,24,313,117,9,6
6,579,medium,10,44,502,111,15,6
6,579,hard,12,63,856,104,22,6
6,579,whitehard,15,81,1036,120,27,6
6,581,basic,7,27,296,110,8,6
6,581,medium,10,45,533,86,12,6
6,581,hard,13,70,953,164,23,6
6,583,basic,5,16,199,79,5,6
6,583,medium,8,31,342,81,10,6
6,583,hard,11,50,628,129,14,6
6,586,basic,7,26,356,107,9,6
6,586,medium,10,44,510,59,13,6
6,586,hard,14,74,994,106,25,6
6,587,basic,6,23,265,110,7,6
6,587,medium,9,37,353,105,9,6
6,587,hard,13,70,882,139,21,6
6,588,basic,4,13,253,88,0,6
6,588,medium,8,34,444,96,13,6
6,588,hard,12,60,878,114,22,6
6,589,basic,5,19,167,62,5,6
6,589,medium,8,32,373,99,10,6
6,589,hard,11,53,596,107,14,6
6,590,basic,5,17,117,0,5,6
6,590,medium,9,37,196,3,9,6
6,590,hard,11,52,384,21,14,6
6,591,basic,6,23,246,119,6,6
6,591,medium,7,29,409,135,10,6
6,591,hard,12,60,707,189,15,6
6,591,whitehard,13,69,696,0,20,6
6,592,basic,3,11,264,84,0,6
6,592,medium,8,31,341,88,9,6
6,592,hard,11,54,683,213,13,6
6,592,whitehard,11,55,745,265,14,6
6,593,basic,6,24,367,80,10,6
6,593,medium,9,39,534,38,14,6
6,593,hard,12,61,808,71,21,6
6,594,basic,4,13,303,122,0,6
6,594,medium,9,38,537,143,14,6
6,594,hard,11,54,785,151,18,6
6,594,whitehard,12,60,801,135,19,6
6,595,basic,4,13,176,6,0,6
6,595,medium,9,37,386,17,14,6
6,595,hard,12,61,734,23,20,6
6,597,basic,5,18,144,4,6,6
6,597,medium,9,38,370,0,14,6
6,597,hard,11,52,530,1,14,6
6,598,basic,6,23,290,127,7,6
6,598,medium,9,38,489,144,13,6
6,598,hard,12,62,810,226,17,6
6,598,whitehard,13,69,1068,266,23,6
6,602,basic,7,26,188,11,8,6
6,602,medium,10,45,316,20,11,6
6,602,hard,12,61,844,78,22,6
6,602,whitehard,15,83,1152,234,26,6
6,603,basic,6,22,198,42,7,6
6,603,medium,9,37,320,50,10,6
6,603,hard,12,61,638,42,17,6
6,604,basic,5,20,134,24,5,6
6,604,medium,9,38,300,51,9,6
6,604,hard,12,60,551,50,14,6
6,605,basic,3,11,188,64,0,6
6,605,medium,9,36,209,3,7,6
6,605,hard,12,57,569,84,13,6
6,606,basic,7,26,465,191,10,6
6,606,medium,10,43,735,288,11,6
6,606,hard,12,60,1099,402,19,6
6,606,whitehard,14,77,1161,438,20,6
6,609,basic,8,34,425,73,13,6
6,609,medium,11,53,746,80,19,6
6,609,hard,15,88,1243,244,29,6
6,610,basic,6,23,327,137,8,6
6,610,medium,9,39,504,196,10,6
6,610,hard,13,68,955,177,22,6
6,610,whitehard,14,74,1081,291,22,6
6,611,basic,6,22,223,45,8,6
6,611,medium,9,38,333,61,10,6
6,611,hard,11,54,648,92,16,6
6,614,basic,6,22,211,26,8,6
6,614,medium,9,37,370,41,12,6
6,614,hard,12,62,692,16,19,6
6,615,basic,6,22,164,0,7,6
6,615,medium,9,38,271,0,10,6
6,615,hard,12,60,498,27,13,6
6,615,whitehard,14,78,653,0,19,6
6,616,basic,4,13,309,136,0,6
6,616,medium,9,38,506,160,13,6
6,616,hard,12,57,762,229,15,6
6,616,whitehard,12,60,818,215,17,6
6,617,basic,5,20,212,68,6,6
6,617,medium,8,32,361,90,10,6
6,617,hard,11,51,707,234,13,6
6,618,basic,3,11,240,92,0,6
6,618,medium,8,33,365,124,9,6
6,618,hard,11,50,603,157,12,6
6,620,basic,5,19,186,50,6,6
6,620,medium,9,37,394,67,12,6
6,620,hard,12,61,645,82,16,6
6,623,basic,7,28,200,0,9,6
6,623,medium,10,45,440,0,12,6
6,623,hard,12,60,626,0,18,6
6,624,basic,7,28,297,38,9,6
6,624,medium,9,39,385,0,14,6
6,624,hard,12,61,670,32,18,6
6,624,whitehard,13,71,823,0,23,6
6,625,basic,6,22,244,68,8,6
6,625,medium,10,43,470,50,12,6
6,625,hard,12,60,718,107,17,6
6,626,basic,7,28,338,133,7,6
6,626,medium,10,43,496,113,14,6
6,626,hard,13,70,932,191,21,6
6,627,basic,6,24,154,19,6,6
6,627,medium,9,39,275,30,9,6
6,627,hard,12,62,668,75,17,6
6,628,basic,6,22,396,206,9,6
6,628,medium,9,38,588,225,14,6
6,628,hard,12,59,959,229,21,6
6,629,basic,3,11,172,56,0,6
6,629,medium,8,31,364,119,9,6
6,629,hard,10,47,505,158,13,6
6,629,whitehard,11,52,528,126,11,6
6,630,basic,6,23,240,67,8,6
6,630,medium,9,39,450,111,13,6
6,630,hard,12,62,902,170,21,6
6,631,basic,5,20,228,71,7,6
6,631,medium,9,38,416,93,12,6
6,631,hard,12,60,744,74,19,6
6,631,whitehard,13,71,1022,126,26,6
6,635,basic,7,26,327,42,11,6
6,635,medium,10,42,618,166,13,6
6,635,hard,13,69,941,192,22,6
6,636,basic,5,19,271,150,5,6
6,636,medium,8,33,395,215,8,6
6,636,hard,11,53,694,294,15,6
6,637,basic,7,27,350,83,9,6
6,637,medium,10,44,501,115,14,6
6,637,hard,15,82,960,175,22,6
6,637,whitehard,15,86,1205,177,30,6
6,639,basic,6,23,343,136,7,6
6,639,medium,10,43,574,172,11,6
6,639,hard,14,74,1225,410,23,6
6,640,basic,6,22,241,83,7,6
6,640,medium,10,42,507,125,14,6
6,640,hard,14,77,1186,388,23,6
6,641,basic,5,16,188,54,6,6
6,641,medium,8,34,467,80,15,6
6,641,hard,12,63,880,111,21,6
6,642,basic,5,17,209,75,6,6
6,642,medium,8,32,372,103,10,6
6,642,hard,11,50,632,144,14,6
6,643,basic,6,22,248,115,6,6
6,643,medium,9,37,512,147,14,6
6,643,hard,12,57,727,155,16,6
6,644,basic,6,24,237,73,7,6
6,644,medium,10,44,537,166,14,6
6,644,hard,15,83,1332,444,25,6
6,645,basic,4,13,205,23,0,6
6,645,medium,7,28,271,49,8,6
6,645,hard,11,51,624,91,15,6
6,646,basic,4,15,228,59,0,6
6,646,medium,9,36,385,74,11,6
6,646,hard,11,50,600,84,15,6
6,647,basic,6,24,228,34,9,6
6,647,medium,9,38,474,110,13,6
6,647,hard,12,59,769,158,17,6
6,648,basic,3,11,230,97,0,6
6,648,medium,8,33,498,137,13,6
6,648,hard,12,60,808,149,19,6
6,649,basic,6,23,215,46,8,6
6,649,medium,9,39,396,74,12,6
6,649,hard,13,68,868,102,22,6
6,650,basic,6,23,246,33,8,6
6,650,medium,10,43,470,72,15,6
6,650,hard,13,69,841,142,20,6
6,651,basic,6,22,240,59,8,6
6,651,medium,9,36,441,130,11,6
6,651,hard,12,64,766,164,17,6
6,652,basic,4,13,211,42,0,6
6,652,medium,8,35,427,192,9,6
6,652,hard,11,56,739,191,15,6
6,658,basic,5,19,142,24,5,6
6,658,medium,8,33,245,32,8,6
6,658,hard,11,54,507,68,12,6
6,659,basic,7,27,251,3,9,6
6,659,medium,10,44,426,3,12,6
6,659,hard,12,60,737,3,21,6
6,660,basic,6,22,179,12,7,6
6,660,medium,9,38,339,15,12,6
6,660,hard,12,60,660,18,18,6
6,660,whitehard,14,80,871,27,24,6
6,661,basic,6,22,259,57,7,6
6,661,medium,9,37,540,145,15,6
6,661,hard,12,57,880,305,16,6
6,661,whitehard,12,64,792,100,20,6
6,662,basic,5,18,190,56,6,6
6,662,medium,8,32,299,66,8,6
6,662,hard,11,51,490,100,15,6
6,663,basic,5,19,146,26,5,6
6,663,medium,9,37,270,41,8,6
6,663,hard,12,58,544,63,13,6
6,664,basic,6,22,181,17,7,6
6,664,medium,9,37,327,12,11,6
6,664,hard,12,59,565,8,16,6
6,666,basic,6,22,175,22,7,6
6,666,medium,9,38,321,43,10,6
6,666,hard,12,61,648,79,16,6
6,666,whitehard,14,75,986,140,24,6
6,667,basic,5,19,188,39,6,6
6,667,medium,8,33,299,37,10,6
6,667,hard,11,55,541,34,14,6
6,668,basic,6,22,227,48,8,6
6,668,medium,9,37,439,95,13,6
6,668,hard,12,59,697,141,16,6
6,669,basic,6,25,305,99,7,6
6,669,medium,10,42,446,101,12,6
6,669,hard,12,60,682,101,17,6
6,669,whitehard,14,77,955,145,23,6
6,670,basic,7,28,406,121,10,6
6,670,medium,10,48,573,131,12,6
6,670,hard,15,82,1087,245,24,6
